Country,Crop,Year,Area_harvested_ha,Production_tonnes,Yield_kg_per_ha,Rainfall_mm,Temperature_C,Price_USD_per_tonne,Policy_Flag,Transport_Cost_USD,Demand_Supply_Gap
Burkina Faso,"Edible offal of cattle, fresh, chilled or frozen",2021,,21713.62,,75.80544664700162,16.73460419703416,,Subsidy,718.94,3878.43
Burkina Faso,"Edible offal of cattle, fresh, chilled or frozen",2022,,22217.58,,77.3710784635074,19.97709169442347,,Subsidy,1585.37,-4114.43
Burkina Faso,"Edible offal of cattle, fresh, chilled or frozen",2023,,22731.92,,22.55263063165446,30.515281106468812,,Subsidy,1906.35,-1505.89
Burkina Faso,"Edible offal of goat, fresh, chilled or frozen",2020,,6933.42,,58.908367037304245,22.10379142734695,,Subsidy,471.64,17.77
Burkina Faso,"Edible offal of goat, fresh, chilled or frozen",2021,,6962.54,,75.80544664700162,16.73460419703416,,Subsidy,663.25,-940.74
Burkina Faso,"Edible offal of goat, fresh, chilled or frozen",2022,,6991.92,,77.3710784635074,19.97709169442347,,Subsidy,121.89,521.93
Burkina Faso,"Edible offal of goat, fresh, chilled or frozen",2023,,7021.25,,22.55263063165446,30.515281106468812,,Subsidy,565.6,173.67
Burkina Faso,"Edible offal of pigs, fresh, chilled or frozen",2020,,14337.11,,58.908367037304245,22.10379142734695,,Subsidy,402.66,-981.65
Burkina Faso,"Edible offal of pigs, fresh, chilled or frozen",2021,,11999.33,,75.80544664700162,16.73460419703416,,Subsidy,941.34,15.46
Burkina Faso,"Edible offal of pigs, fresh, chilled or frozen",2022,,12289.68,,77.3710784635074,19.97709169442347,,Subsidy,561.03,-941.46
Burkina Faso,"Edible offal of pigs, fresh, chilled or frozen",2023,,12587.06,,22.55263063165446,30.515281106468812,,Subsidy,151.49,541.63
Burkina Faso,"Edible offal of sheep, fresh, chilled or frozen",2020,,5964.14,,58.908367037304245,22.10379142734695,,Subsidy,237.78,-562.57
Burkina Faso,"Edible offal of sheep, fresh, chilled or frozen",2021,,6052.54,,75.80544664700162,16.73460419703416,,Subsidy,282.68,-728.01
Burkina Faso,"Edible offal of sheep, fresh, chilled or frozen",2022,,6141.98,,77.3710784635074,19.97709169442347,,Subsidy,150.08,-591.21
Burkina Faso,"Edible offal of sheep, fresh, chilled or frozen",2023,,6232.76,,22.55263063165446,30.515281106468812,,Subsidy,212.3,370.41
Burkina Faso,"Edible offals of camels and other camelids, fresh, chilled or frozen",2020,,66.77,,58.908367037304245,22.10379142734695,,Subsidy,2.27,1.36
Burkina Faso,"Edible offals of camels and other camelids, fresh, chilled or frozen",2021,,68.02,,75.80544664700162,16.73460419703416,,Subsidy,3.48,-11.68
Burkina Faso,"Edible offals of camels and other camelids, fresh, chilled or frozen",2022,,69.26,,77.3710784635074,19.97709169442347,,Subsidy,4.62,-6.76
Burkina Faso,"Edible offals of camels and other camelids, fresh, chilled or frozen",2023,,70.69,,22.55263063165446,30.515281106468812,,Subsidy,2.91,2.04
Burkina Faso,"Edible offals of horses and other equines,  fresh, chilled or frozen",2020,,18.35,,58.908367037304245,22.10379142734695,,Subsidy,1.34,2.93
Burkina Faso,"Edible offals of horses and other equines,  fresh, chilled or frozen",2021,,13.71,,75.80544664700162,16.73460419703416,,Subsidy,0.31,1.19
Burkina Faso,"Edible offals of horses and other equines,  fresh, chilled or frozen",2022,,10.22,,77.3710784635074,19.97709169442347,,Subsidy,0.85,1.94
Burkina Faso,"Edible offals of horses and other equines,  fresh, chilled or frozen",2023,,21.46,,22.55263063165446,30.515281106468812,,Subsidy,1.7,2.76
Burkina Faso,Fat of camels,2020,,10.27,,58.908367037304245,22.10379142734695,,Subsidy,0.21,1.64
Burkina Faso,Fat of camels,2021,,10.46,,75.80544664700162,16.73460419703416,,Subsidy,0.54,1.51
Burkina Faso,Fat of camels,2022,,10.66,,77.3710784635074,19.97709169442347,,Subsidy,0.84,-1.0
Burkina Faso,Fat of camels,2023,,10.87,,22.55263063165446,30.515281106468812,,Subsidy,0.58,-1.28
Burkina Faso,Fat of pigs,2020,,21658.19,,58.908367037304245,22.10379142734695,,Subsidy,1241.85,-1694.59
Burkina Faso,Fat of pigs,2021,,18126.65,,75.80544664700162,16.73460419703416,,Subsidy,1523.5,-2988.17
Burkina Faso,Fat of pigs,2022,,18565.27,,77.3710784635074,19.97709169442347,,Subsidy,872.98,-3058.88
Burkina Faso,Fat of pigs,2023,,19014.5,,22.55263063165446,30.515281106468812,,Subsidy,1752.74,2879.18
Burkina Faso,"Goat fat, unrendered",2020,,1013.35,,58.908367037304245,22.10379142734695,,Subsidy,50.3,67.43
Burkina Faso,"Goat fat, unrendered",2021,,1017.6,,75.80544664700162,16.73460419703416,,Subsidy,97.69,-138.08
Burkina Faso,"Goat fat, unrendered",2022,,1021.9,,77.3710784635074,19.97709169442347,,Subsidy,85.21,101.89
Burkina Faso,"Goat fat, unrendered",2023,,1026.18,,22.55263063165446,30.515281106468812,,Subsidy,12.9,-7.88
Burkina Faso,Groundnut oil,2020,,28700.0,,58.908367037304245,22.10379142734695,,Subsidy,814.75,-5565.77
Burkina Faso,Groundnut oil,2021,,21700.0,,75.80544664700162,16.73460419703416,,Subsidy,734.0,2099.15
Burkina Faso,Groundnut oil,2022,,22979.88,,77.3710784635074,19.97709169442347,,Subsidy,572.82,-2998.62
Burkina Faso,"Groundnuts, excluding shelled",2020,670798.0,630526.0,940.0,58.908367037304245,22.10379142734695,479.95,Subsidy,39541.02,-6477.17
Burkina Faso,"Groundnuts, excluding shelled",2021,646303.0,477254.0,738.4,75.80544664700162,16.73460419703416,469.48,Subsidy,15439.12,834.47
Burkina Faso,"Groundnuts, excluding shelled",2022,623769.0,559064.39,896.3,77.3710784635074,19.97709169442347,470.28,Subsidy,50968.5,-81385.9
Burkina Faso,"Groundnuts, excluding shelled",2023,754457.0,683183.07,905.5,22.55263063165446,30.515281106468812,497.78,Subsidy,64925.44,27672.34
Burkina Faso,"Hen eggs in shell, fresh",2020,,68000.0,65.0,58.908367037304245,22.10379142734695,471.2,Subsidy,2297.12,10946.14
Burkina Faso,"Hen eggs in shell, fresh",2021,,68000.0,83.0,75.80544664700162,16.73460419703416,462.93,Subsidy,5388.38,2959.43
Burkina Faso,"Hen eggs in shell, fresh",2022,,68333.33,69.0,77.3710784635074,19.97709169442347,462.0,Subsidy,3523.87,-7936.52
Burkina Faso,"Hen eggs in shell, fresh",2023,,68111.11,81.0,22.55263063165446,30.515281106468812,489.53,Subsidy,6278.2,-4196.48
Burkina Faso,"Horse meat, fresh or chilled",2020,,155.51,,58.908367037304245,22.10379142734695,,Subsidy,5.31,-10.94
Burkina Faso,"Horse meat, fresh or chilled",2021,,116.18,,75.80544664700162,16.73460419703416,,Subsidy,1.3,-11.39
Burkina Faso,"Horse meat, fresh or chilled",2022,,86.59,,77.3710784635074,19.97709169442347,,Subsidy,5.83,10.36
Burkina Faso,"Horse meat, fresh or chilled",2023,,181.87,,22.55263063165446,30.515281106468812,,Subsidy,12.11,-28.7
Burkina Faso,Lemons and limes,2020,46.0,322.39,6989.2,58.908367037304245,22.10379142734695,540.44,Subsidy,26.28,8.49
Burkina Faso,Lemons and limes,2021,46.0,324.54,6990.8,75.80544664700162,16.73460419703416,532.01,Subsidy,8.53,51.83
Burkina Faso,Lemons and limes,2022,46.0,322.21,6989.3,77.3710784635074,19.97709169442347,531.21,Subsidy,9.53,-1.47
Burkina Faso,Lemons and limes,2023,46.0,323.05,6989.7,22.55263063165446,30.515281106468812,558.62,Subsidy,18.92,1.72
Burkina Faso,Maize (corn),2020,1089389.0,1920101.0,1762.5,58.908367037304245,22.10379142734695,488.17,Subsidy,149459.21,-208443.58
Burkina Faso,Maize (corn),2021,1218764.0,1853510.0,1520.8,75.80544664700162,16.73460419703416,477.31,Subsidy,34070.42,-339709.46
Burkina Faso,Maize (corn),2022,1090429.0,1810276.28,1660.2,77.3710784635074,19.97709169442347,477.92,Subsidy,80621.1,288598.56
Burkina Faso,Maize (corn),2023,1219167.0,1995359.46,1636.7,22.55263063165446,30.515281106468812,505.09,Subsidy,73992.72,-129342.71
Burkina Faso,"Meat of camels, fresh or chilled",2020,,428.0,,58.908367037304245,22.10379142734695,,Subsidy,35.84,70.27
Burkina Faso,"Meat of camels, fresh or chilled",2021,,436.0,,75.80544664700162,16.73460419703416,,Subsidy,43.31,80.25
Burkina Faso,"Meat of camels, fresh or chilled",2022,,444.0,,77.3710784635074,19.97709169442347,,Subsidy,42.92,3.22
Burkina Faso,"Meat of camels, fresh or chilled",2023,,453.12,,22.55263063165446,30.515281106468812,,Subsidy,15.77,-50.02
Burkina Faso,"Meat of cattle with the bone, fresh or chilled",2020,,123371.0,,58.908367037304245,22.10379142734695,,Subsidy,11427.29,-8650.41
Burkina Faso,"Meat of cattle with the bone, fresh or chilled",2021,,126242.0,,75.80544664700162,16.73460419703416,,Subsidy,5484.74,402.7
Burkina Faso,"Meat of cattle with the bone, fresh or chilled",2022,,129172.0,,77.3710784635074,19.97709169442347,,Subsidy,9405.91,-21939.74
Burkina Faso,"Meat of cattle with the bone, fresh or chilled",2023,,132162.31,,22.55263063165446,30.515281106468812,,Subsidy,5026.93,-15413.08
Burkina Faso,"Meat of chickens, fresh or chilled",2020,,147358.0,,58.908367037304245,22.10379142734695,,Subsidy,11817.85,13897.8
Burkina Faso,"Meat of chickens, fresh or chilled",2021,,149121.0,,75.80544664700162,16.73460419703416,,Subsidy,14692.91,14969.19
Burkina Faso,"Meat of chickens, fresh or chilled",2022,,150905.0,,77.3710784635074,19.97709169442347,,Subsidy,4942.79,-25195.98
Burkina Faso,"Meat of chickens, fresh or chilled",2023,,152711.0,,22.55263063165446,30.515281106468812,,Subsidy,5355.61,840.36
Burkina Faso,"Meat of goat, fresh or chilled",2020,,26667.0,,58.908367037304245,22.10379142734695,,Subsidy,2000.28,-2030.14
Burkina Faso,"Meat of goat, fresh or chilled",2021,,26779.0,,75.80544664700162,16.73460419703416,,Subsidy,1656.05,-634.21
Burkina Faso,"Meat of goat, fresh or chilled",2022,,26892.0,,77.3710784635074,19.97709169442347,,Subsidy,2004.96,42.51
Burkina Faso,"Meat of goat, fresh or chilled",2023,,27004.8,,22.55263063165446,30.515281106468812,,Subsidy,1665.95,4475.23
Burkina Faso,"Meat of pig with the bone, fresh or chilled",2020,,210480.97,,58.908367037304245,22.10379142734695,,Subsidy,7230.06,-21736.09
Burkina Faso,"Meat of pig with the bone, fresh or chilled",2021,,176160.36,,75.80544664700162,16.73460419703416,,Subsidy,2827.32,266.78
Burkina Faso,"Meat of pig with the bone, fresh or chilled",2022,,180423.0,,77.3710784635074,19.97709169442347,,Subsidy,10038.85,19716.19
Burkina Faso,"Meat of pig with the bone, fresh or chilled",2023,,184788.77,,22.55263063165446,30.515281106468812,,Subsidy,5920.03,12654.43
Burkina Faso,"Meat of sheep, fresh or chilled",2020,,22939.0,,58.908367037304245,22.10379142734695,,Subsidy,1691.79,165.65
Burkina Faso,"Meat of sheep, fresh or chilled",2021,,23279.0,,75.80544664700162,16.73460419703416,,Subsidy,483.37,-3763.56
Burkina Faso,"Meat of sheep, fresh or chilled",2022,,23623.0,,77.3710784635074,19.97709169442347,,Subsidy,667.19,3539.88
Burkina Faso,"Meat of sheep, fresh or chilled",2023,,23972.15,,22.55263063165446,30.515281106468812,,Subsidy,1794.3,2132.62
Burkina Faso,Natural honey,2020,,529.4,,58.908367037304245,22.10379142734695,,Subsidy,21.38,-100.94
Burkina Faso,Natural honey,2021,,561.7,,75.80544664700162,16.73460419703416,,Subsidy,51.14,-25.99
Burkina Faso,Natural honey,2022,,350.56,,77.3710784635074,19.97709169442347,,Subsidy,32.41,-20.23
Burkina Faso,Natural honey,2023,,267.42,,22.55263063165446,30.515281106468812,,Subsidy,11.68,-42.87
Burkina Faso,"Onions and shallots, green",2020,1068.0,17850.73,16707.8,58.908367037304245,22.10379142734695,637.62,Subsidy,1615.68,364.21
Burkina Faso,"Onions and shallots, green",2021,1070.0,17910.73,16731.5,75.80544664700162,16.73460419703416,629.41,Subsidy,1021.15,-675.78
Burkina Faso,"Onions and shallots, green",2022,1068.0,17868.94,16730.9,77.3710784635074,19.97709169442347,628.62,Subsidy,410.41,2594.05
Burkina Faso,"Onions and shallots, green",2023,1066.0,17827.15,16730.3,22.55263063165446,30.515281106468812,656.03,Subsidy,1687.92,3341.83
Burkina Faso,Oranges,2020,135.0,618.52,4596.1,58.908367037304245,22.10379142734695,516.51,Subsidy,11.84,-30.97
Burkina Faso,Oranges,2021,135.0,621.29,4593.9,75.80544664700162,16.73460419703416,508.04,Subsidy,34.56,-46.19
Burkina Faso,Oranges,2022,136.0,624.95,4595.3,77.3710784635074,19.97709169442347,507.27,Subsidy,17.04,20.51
Burkina Faso,Oranges,2023,137.0,628.6,4596.7,22.55263063165446,30.515281106468812,534.69,Subsidy,42.2,101.54
Burkina Faso,"Other beans, green",2020,695.0,9758.38,14035.9,58.908367037304245,22.10379142734695,610.9,Subsidy,928.52,-1033.92
Burkina Faso,"Other beans, green",2021,695.0,9719.93,13976.6,75.80544664700162,16.73460419703416,601.86,Subsidy,434.01,527.14
Burkina Faso,"Other beans, green",2022,695.0,9720.55,13984.9,77.3710784635074,19.97709169442347,601.16,Subsidy,950.91,846.54
Burkina Faso,"Other beans, green",2023,695.0,9732.95,13999.1,22.55263063165446,30.515281106468812,628.71,Subsidy,513.0,-310.0
Burkina Faso,"Other fruits, n.e.c.",2020,215629.0,1200000.0,5565.1,58.908367037304245,22.10379142734695,526.2,Subsidy,39132.78,36175.26
Burkina Faso,"Other fruits, n.e.c.",2021,224032.0,1247139.75,5566.8,75.80544664700162,16.73460419703416,517.77,Subsidy,98734.85,39618.52
Burkina Faso,"Other fruits, n.e.c.",2022,243173.0,1355147.6,5572.8,77.3710784635074,19.97709169442347,517.04,Subsidy,67442.33,-12313.09
Burkina Faso,"Other fruits, n.e.c.",2023,253187.0,1412461.84,5578.7,22.55263063165446,30.515281106468812,544.51,Subsidy,76408.61,153731.37
Burkina Faso,Other pulses n.e.c.,2020,16634.0,17135.45,1030.2,58.908367037304245,22.10379142734695,480.85,Subsidy,1662.44,265.28
Burkina Faso,Other pulses n.e.c.,2021,16535.0,17017.02,1029.2,75.80544664700162,16.73460419703416,472.39,Subsidy,1047.87,-813.25
Burkina Faso,Other pulses n.e.c.,2022,16434.0,16918.74,1029.5,77.3710784635074,19.97709169442347,471.61,Subsidy,1608.35,3203.96
Burkina Faso,Other pulses n.e.c.,2023,16338.0,16825.8,1029.9,22.55263063165446,30.515281106468812,499.02,Subsidy,1356.49,-3124.09
Burkina Faso,"Other vegetables, fresh n.e.c.",2020,122990.0,980000.0,7968.1,58.908367037304245,22.10379142734695,550.23,Subsidy,20434.73,-131051.47
Burkina Faso,"Other vegetables, fresh n.e.c.",2021,126411.0,1007410.54,7969.3,75.80544664700162,16.73460419703416,541.79,Subsidy,52211.0,-73974.83
Burkina Faso,"Other vegetables, fresh n.e.c.",2022,131567.0,1048448.4,7968.9,77.3710784635074,19.97709169442347,541.0,Subsidy,78550.25,24478.26
Burkina Faso,"Other vegetables, fresh n.e.c.",2023,130883.0,1042942.94,7968.5,22.55263063165446,30.515281106468812,568.41,Subsidy,66641.67,99760.36
Burkina Faso,Pomelos and grapefruits,2020,17.0,254.0,14911.5,58.908367037304245,22.10379142734695,619.66,Subsidy,18.27,-15.24
Burkina Faso,Pomelos and grapefruits,2021,17.0,254.66,14913.2,75.80544664700162,16.73460419703416,611.23,Subsidy,9.83,-23.35
Burkina Faso,Pomelos and grapefruits,2022,17.0,255.91,14905.9,77.3710784635074,19.97709169442347,610.37,Subsidy,3.34,3.99
Burkina Faso,Pomelos and grapefruits,2023,17.0,257.16,14898.6,22.55263063165446,30.515281106468812,637.71,Subsidy,11.37,27.81
Burkina Faso,Potatoes,2020,14844.0,28496.67,1919.8,58.908367037304245,22.10379142734695,489.74,Subsidy,869.43,-3198.17
Burkina Faso,Potatoes,2021,13981.0,27062.56,1935.6,75.80544664700162,16.73460419703416,481.45,Subsidy,2192.12,4014.92
Burkina Faso,Potatoes,2022,14739.0,28547.84,1936.9,77.3710784635074,19.97709169442347,480.68,Subsidy,1924.23,-854.28
Burkina Faso,Potatoes,2023,15284.0,29621.54,1938.1,22.55263063165446,30.515281106468812,508.1,Subsidy,877.18,-5392.69
Burkina Faso,Raw hides and skins of cattle,2020,,20232.84,,58.908367037304245,22.10379142734695,,Subsidy,1522.75,2927.61
Burkina Faso,Raw hides and skins of cattle,2021,,20703.69,,75.80544664700162,16.73460419703416,,Subsidy,1958.85,3091.0
Burkina Faso,Raw hides and skins of cattle,2022,,21184.21,,77.3710784635074,19.97709169442347,,Subsidy,369.91,-2527.83
Burkina Faso,Raw hides and skins of cattle,2023,,21674.62,,22.55263063165446,30.515281106468812,,Subsidy,1257.47,1032.69
Burkina Faso,Raw hides and skins of goats or kids,2020,,6400.08,,58.908367037304245,22.10379142734695,,Subsidy,288.79,-1074.6
Burkina Faso,Raw hides and skins of goats or kids,2021,,6426.96,,75.80544664700162,16.73460419703416,,Subsidy,327.57,320.66
Burkina Faso,Raw hides and skins of goats or kids,2022,,6454.08,,77.3710784635074,19.97709169442347,,Subsidy,316.25,1147.67
Burkina Faso,Raw hides and skins of goats or kids,2023,,6481.15,,22.55263063165446,30.515281106468812,,Subsidy,532.18,-1238.95
Burkina Faso,Raw hides and skins of sheep or lambs,2020,,5505.36,,58.908367037304245,22.10379142734695,,Subsidy,210.24,74.41
Burkina Faso,Raw hides and skins of sheep or lambs,2021,,5586.96,,75.80544664700162,16.73460419703416,,Subsidy,332.85,-824.61
Burkina Faso,Raw hides and skins of sheep or lambs,2022,,5669.52,,77.3710784635074,19.97709169442347,,Subsidy,230.57,-439.24
Burkina Faso,Raw hides and skins of sheep or lambs,2023,,5753.32,,22.55263063165446,30.515281106468812,,Subsidy,209.85,-744.52
Burkina Faso,Raw milk of camel,2020,,260.0,,58.908367037304245,22.10379142734695,,Subsidy,25.28,32.01
Burkina Faso,Raw milk of camel,2021,,270.0,,75.80544664700162,16.73460419703416,,Subsidy,22.42,20.71
Burkina Faso,Raw milk of camel,2022,,270.76,,77.3710784635074,19.97709169442347,,Subsidy,21.1,-43.68
Burkina Faso,Raw milk of camel,2023,,266.92,,22.55263063165446,30.515281106468812,,Subsidy,11.15,19.09
Burkina Faso,Raw milk of cattle,2020,,216287.0,,58.908367037304245,22.10379142734695,,Subsidy,8529.55,-10094.49
Burkina Faso,Raw milk of cattle,2021,,220716.0,,75.80544664700162,16.73460419703416,,Subsidy,8817.23,38568.24
Burkina Faso,Raw milk of cattle,2022,,225235.0,,77.3710784635074,19.97709169442347,,Subsidy,6747.78,1575.61
Burkina Faso,Raw milk of cattle,2023,,229847.56,,22.55263063165446,30.515281106468812,,Subsidy,12714.09,-44665.86
Burkina Faso,Raw milk of goats,2020,,131068.0,,58.908367037304245,22.10379142734695,,Subsidy,4962.39,-15442.85
Burkina Faso,Raw milk of goats,2021,,131599.0,,75.80544664700162,16.73460419703416,,Subsidy,1390.08,-25142.74
Burkina Faso,Raw milk of goats,2022,,132132.0,,77.3710784635074,19.97709169442347,,Subsidy,5202.88,-17215.91
Burkina Faso,Raw milk of goats,2023,,132668.33,,22.55263063165446,30.515281106468812,,Subsidy,2891.64,2414.25
Burkina Faso,Raw milk of sheep,2020,,73500.0,,58.908367037304245,22.10379142734695,,Subsidy,1438.83,-9919.25
Burkina Faso,Raw milk of sheep,2021,,75300.0,,75.80544664700162,16.73460419703416,,Subsidy,5819.3,-1595.93
Burkina Faso,Raw milk of sheep,2022,,77908.09,,77.3710784635074,19.97709169442347,,Subsidy,2124.48,-13585.84
Burkina Faso,Raw milk of sheep,2023,,78568.08,,22.55263063165446,30.515281106468812,,Subsidy,5301.79,-10819.02
Burkina Faso,Rice,2020,201734.0,451421.0,2237.7,58.908367037304245,22.10379142734695,492.92,Subsidy,28025.61,-22473.55
Burkina Faso,Rice,2021,221052.0,451014.0,2040.3,75.80544664700162,16.73460419703416,482.5,Subsidy,44494.14,-28754.13
Burkina Faso,Rice,2022,198473.0,438982.38,2211.8,77.3710784635074,19.97709169442347,483.43,Subsidy,7432.48,-13098.51
Burkina Faso,Rice,2023,212294.0,504254.0,2375.3,22.55263063165446,30.515281106468812,512.48,Subsidy,18757.62,-54734.32
Burkina Faso,"Seed cotton, unginned",2020,566635.0,696636.0,1229.4,58.908367037304245,22.10379142734695,482.84,Subsidy,62491.91,73442.73
Burkina Faso,"Seed cotton, unginned",2021,611325.0,680767.0,1113.6,75.80544664700162,16.73460419703416,473.23,Subsidy,36535.02,88457.58
Burkina Faso,"Seed cotton, unginned",2022,692036.0,668633.1,966.2,77.3710784635074,19.97709169442347,470.98,Subsidy,19968.73,-80810.01
Burkina Faso,"Seed cotton, unginned",2023,612380.0,723171.92,1180.9,22.55263063165446,30.515281106468812,500.53,Subsidy,18128.37,59940.83
Burkina Faso,"Sheep fat, unrendered",2020,,1009.32,,58.908367037304245,22.10379142734695,,Subsidy,31.6,-199.88
Burkina Faso,"Sheep fat, unrendered",2021,,1024.28,,75.80544664700162,16.73460419703416,,Subsidy,26.6,-196.06
Burkina Faso,"Sheep fat, unrendered",2022,,1039.41,,77.3710784635074,19.97709169442347,,Subsidy,88.4,-57.77
Burkina Faso,"Sheep fat, unrendered",2023,,1054.77,,22.55263063165446,30.515281106468812,,Subsidy,72.47,125.92
Burkina Faso,Sorghum,2020,1734614.0,1839571.0,1060.5,58.908367037304245,22.10379142734695,481.15,Subsidy,63368.41,353938.16
Burkina Faso,Sorghum,2021,1827172.0,1643722.0,899.6,75.80544664700162,16.73460419703416,471.09,Subsidy,62620.34,250509.04
Burkina Faso,Sorghum,2022,1958672.0,2013868.96,1028.2,77.3710784635074,19.97709169442347,471.6,Subsidy,39215.11,314862.77
Burkina Faso,Sorghum,2023,1793783.0,1772021.68,987.9,22.55263063165446,30.515281106468812,498.6,Subsidy,70151.65,-150314.05
Burkina Faso,"Tangerines, mandarins, clementines",2020,45.0,335.47,7458.6,58.908367037304245,22.10379142734695,545.13,Subsidy,11.04,-28.52
Burkina Faso,"Tangerines, mandarins, clementines",2021,45.0,337.96,7581.7,75.80544664700162,16.73460419703416,537.91,Subsidy,31.72,19.18
Burkina Faso,"Tangerines, mandarins, clementines",2022,45.0,340.0,7591.3,77.3710784635074,19.97709169442347,537.23,Subsidy,5.72,-32.41
Burkina Faso,"Tangerines, mandarins, clementines",2023,45.0,342.05,7638.3,22.55263063165446,30.515281106468812,565.11,Subsidy,9.11,-63.88
Burkina Faso,Tomatoes,2020,16500.0,281000.0,17030.3,58.908367037304245,22.10379142734695,640.85,Subsidy,11237.59,-39622.42
Burkina Faso,Tomatoes,2021,16863.0,289578.46,17172.8,75.80544664700162,16.73460419703416,633.83,Subsidy,24406.79,-25823.71
Burkina Faso,Tomatoes,2022,17936.0,307971.83,17170.7,77.3710784635074,19.97709169442347,633.02,Subsidy,4866.14,-14007.29
Burkina Faso,Tomatoes,2023,17932.0,306281.86,17079.9,22.55263063165446,30.515281106468812,659.52,Subsidy,17217.64,38023.18
Burkina Faso,Unmanufactured tobacco,2020,951.0,753.76,792.2,58.908367037304245,22.10379142734695,478.47,Subsidy,58.02,-127.9
Burkina Faso,Unmanufactured tobacco,2021,945.0,750.88,794.3,75.80544664700162,16.73460419703416,470.04,Subsidy,66.68,-120.84
Burkina Faso,Unmanufactured tobacco,2022,951.0,755.34,794.2,77.3710784635074,19.97709169442347,469.26,Subsidy,35.91,21.02
Burkina Faso,Unmanufactured tobacco,2023,949.0,753.33,793.6,22.55263063165446,30.515281106468812,496.66,Subsidy,21.38,128.66
Burkina Faso,"Cashew nuts, in shell",2020,123025.0,135000.0,1097.3,58.908367037304245,22.10379142734695,481.52,Subsidy,3760.16,24434.54
Burkina Faso,"Cashew nuts, in shell",2021,121961.0,135606.13,1111.9,75.80544664700162,16.73460419703416,473.22,Subsidy,11165.45,25608.2
Burkina Faso,"Cashew nuts, in shell",2022,126987.0,144297.13,1136.3,77.3710784635074,19.97709169442347,472.68,Subsidy,5234.32,-9035.04
Burkina Faso,"Cashew nuts, in shell",2023,123970.0,143965.26,1161.3,22.55263063165446,30.515281106468812,500.34,Subsidy,11911.71,-28595.44
Burkina Faso,"Cassava, fresh",2020,1099.0,17000.0,15464.4,58.908367037304245,22.10379142734695,625.19,Subsidy,276.67,-3016.75
Burkina Faso,"Cassava, fresh",2021,1100.0,17173.92,15610.4,75.80544664700162,16.73460419703416,618.2,Subsidy,573.54,868.6
Burkina Faso,"Cassava, fresh",2022,1116.0,17477.97,15659.5,77.3710784635074,19.97709169442347,617.91,Subsidy,1306.94,-3196.44
Burkina Faso,"Cassava, fresh",2023,1080.0,16963.45,15712.0,22.55263063165446,30.515281106468812,645.84,Subsidy,677.21,474.99
Burkina Faso,Cottonseed oil,2020,,8000.0,,58.908367037304245,22.10379142734695,,Subsidy,320.66,-395.37
Burkina Faso,Cottonseed oil,2021,,8000.0,,75.80544664700162,16.73460419703416,,Subsidy,354.72,255.42
Burkina Faso,Cottonseed oil,2022,,8000.0,,77.3710784635074,19.97709169442347,,Subsidy,524.17,1451.82
Burkina Faso,"Game meat, fresh, chilled or frozen",2020,,7039.72,,58.908367037304245,22.10379142734695,,Subsidy,327.88,210.65
Burkina Faso,"Game meat, fresh, chilled or frozen",2021,,7149.42,,75.80544664700162,16.73460419703416,,Subsidy,86.22,305.49
Burkina Faso,"Game meat, fresh, chilled or frozen",2022,,7254.35,,77.3710784635074,19.97709169442347,,Subsidy,223.99,136.97
Burkina Faso,"Game meat, fresh, chilled or frozen",2023,,7355.78,,22.55263063165446,30.515281106468812,,Subsidy,282.04,-271.45
Burkina Faso,"Mangoes, guavas and mangosteens",2020,1553.0,14582.17,9390.0,58.908367037304245,22.10379142734695,564.45,Subsidy,1295.35,1683.64
Burkina Faso,"Mangoes, guavas and mangosteens",2021,1550.0,14586.28,9410.3,75.80544664700162,16.73460419703416,556.2,Subsidy,203.09,128.13
Burkina Faso,"Mangoes, guavas and mangosteens",2022,1556.0,14655.38,9420.6,77.3710784635074,19.97709169442347,555.52,Subsidy,1352.76,2624.04
Burkina Faso,"Mangoes, guavas and mangosteens",2023,1561.0,14607.94,9357.3,22.55263063165446,30.515281106468812,582.3,Subsidy,1377.84,718.5
Burkina Faso,Millet,2020,1065735.0,957253.0,898.2,58.908367037304245,22.10379142734695,479.53,Subsidy,70791.08,25329.36
Burkina Faso,Millet,2021,976335.0,705344.0,722.4,75.80544664700162,16.73460419703416,469.32,Subsidy,10020.02,-85860.55
Burkina Faso,Millet,2022,1043257.0,907744.77,870.1,77.3710784635074,19.97709169442347,470.02,Subsidy,44642.82,35064.06
Burkina Faso,Millet,2023,963108.0,861038.55,894.0,22.55263063165446,30.515281106468812,497.66,Subsidy,28853.21,-17810.15
Burkina Faso,Molasses,2020,,12500.0,,58.908367037304245,22.10379142734695,,Subsidy,1046.86,583.38
Burkina Faso,Molasses,2021,,15000.0,,75.80544664700162,16.73460419703416,,Subsidy,239.25,-1308.27
Burkina Faso,Molasses,2022,,15000.0,,77.3710784635074,19.97709169442347,,Subsidy,1096.9,-2225.39
Burkina Faso,Raw cane or beet sugar (centrifugal only),2020,,25000.0,,58.908367037304245,22.10379142734695,,Subsidy,1905.97,3409.09
Burkina Faso,Raw cane or beet sugar (centrifugal only),2021,,30000.0,,75.80544664700162,16.73460419703416,,Subsidy,1331.85,4740.54
Burkina Faso,Raw cane or beet sugar (centrifugal only),2022,,30000.0,,77.3710784635074,19.97709169442347,,Subsidy,1656.62,-3347.8
Burkina Faso,Sesame seed,2020,644890.0,384614.0,596.4,58.908367037304245,22.10379142734695,476.51,Subsidy,37361.75,-1738.27
